AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
109980,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109980,Ceratium teres,"Kofoid, 1907",unaccepted,NA,220,Species,1381154,Tripos teres,"(Kofoid) F.Gómez, 2013",109506,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ceratium teres Kofoid, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109980 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109980,1,NA,NA,NA,NA,exact,2019-10-04T07:04:14.930Z
109981,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109981,Ceratium trichoceros,"(Ehrenberg) Kofoid, 1881",unaccepted,NA,220,Species,842517,Tripos trichoceros,"(Ehrenberg) Gómez, 2013",109506,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ceratium trichoceros (Ehrenberg) Kofoid, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109981 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109981,1,NA,NA,NA,NA,exact,2019-10-04T07:04:14.930Z
109982,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109982,Ceratium tripos,"(O.F.Müller) Nitzsch, 1817",unaccepted,NA,220,Species,495363,Tripos muelleri,"Bory de Saint-Vincent, 1826",109506,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ceratium tripos (O.F.Müller) Nitzsch, 1817. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109982 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109982,1,0,1,NA,NA,exact,2019-10-04T07:04:14.930Z
109588,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109588,Pseliodinium vaubanii,"Sournia, 1972",unaccepted,NA,220,Species,1474876,Pseliodinium fusus,"(F.Schütt) F.Gómez, 2018",109458,Chromista,Myzozoa,Dinoflagellata incertae sedis,NA,NA,Pseliodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pseliodinium vaubanii Sournia, 1972. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109588 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109588,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
149241,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149241,Chaetoceros affinis,"Lauder, 1864",accepted,NA,220,Species,149241,Chaetoceros affinis,"Lauder, 1864",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros affinis Lauder, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149241 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149241,1,NA,NA,0,0,exact,2005-07-05T09:02:43.383Z
149288,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149288,Chaetoceros atlanticus,"Cleve, 1873",accepted,NA,220,Species,149288,Chaetoceros atlanticus,"Cleve, 1873",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros atlanticus Cleve, 1873. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149288 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149288,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
961752,https://www.marinespecies.org/aphia.php?p=taxdetails&id=961752,Chaetoceros breve,"Schütt, 1895",unassessed,NA,220,Species,961752,Chaetoceros breve,"Schütt, 1895",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros breve Schütt, 1895. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=961752 on 2023-06-09",urn:lsid:marinespecies.org:taxname:961752,NA,NA,NA,NA,NA,exact,2017-03-08T09:32:17.110Z
178180,https://www.marinespecies.org/aphia.php?p=taxdetails&id=178180,Chaetoceros coarctatus,"Lauder, 1864",accepted,NA,220,Species,178180,Chaetoceros coarctatus,"Lauder, 1864",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros coarctatus Lauder, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=178180 on 2023-06-09",urn:lsid:marinespecies.org:taxname:178180,1,NA,NA,0,0,exact,2005-07-29T07:58:53.120Z
149129,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149129,Chaetoceros compressus,"Lauder, 1864",accepted,NA,220,Species,149129,Chaetoceros compressus,"Lauder, 1864",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros compressus Lauder, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149129 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149129,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
156607,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156607,Chaetoceros concavicornis,"Mangin, 1917",accepted,NA,220,Species,156607,Chaetoceros concavicornis,"Mangin, 1917",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros concavicornis Mangin, 1917. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156607 on 2023-06-09",urn:lsid:marinespecies.org:taxname:156607,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
156609,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156609,Chaetoceros constrictus,"Gran, 1897",accepted,NA,220,Species,156609,Chaetoceros constrictus,"Gran, 1897",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros constrictus Gran, 1897. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156609 on 2023-06-09",urn:lsid:marinespecies.org:taxname:156609,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
149289,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149289,Chaetoceros costatus,"Pavillard, 1911",unassessed,NA,220,Species,149289,Chaetoceros costatus,"Pavillard, 1911",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros costatus Pavillard, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149289 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149289,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
149221,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149221,Chaetoceros curvisetus,"Cleve, 1889",accepted,NA,220,Species,149221,Chaetoceros curvisetus,"Cleve, 1889",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros curvisetus Cleve, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149221 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149221,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
149120,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149120,Chaetoceros danicus,"Cleve, 1889",unassessed,NA,220,Species,149120,Chaetoceros danicus,"Cleve, 1889",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros danicus Cleve, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149120 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149120,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
149219,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149219,Chaetoceros debilis,"Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020",accepted,NA,220,Species,149219,Chaetoceros debilis,"Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros debilis Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149219 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149219,1,NA,NA,0,0,exact,2020-11-02T04:50:29.973Z
149126,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149126,Chaetoceros decipiens,"Cleve, 1873",accepted,NA,220,Species,149126,Chaetoceros decipiens,"Cleve, 1873",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros decipiens Cleve, 1873. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149126 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149126,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
178215,https://www.marinespecies.org/aphia.php?p=taxdetails&id=178215,Chaetoceros dichaeta,"Ehrenberg, 1844",accepted,NA,220,Species,178215,Chaetoceros dichaeta,"Ehrenberg, 1844",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros dichaeta Ehrenberg, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=178215 on 2023-06-09",urn:lsid:marinespecies.org:taxname:178215,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
149122,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149122,Chaetoceros didymus,"Ehrenberg, 1845",accepted,NA,220,Species,149122,Chaetoceros didymus,"Ehrenberg, 1845",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros didymus Ehrenberg, 1845. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149122 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149122,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
465524,https://www.marinespecies.org/aphia.php?p=taxdetails&id=465524,Chaetoceros gracilis,"Pantocsek, 1892",unassessed,NA,220,Species,465524,Chaetoceros gracilis,"Pantocsek, 1892",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros gracilis Pantocsek, 1892&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=465524 on 2023-06-09",urn:lsid:marinespecies.org:taxname:465524,1,NA,NA,0,1,exact,2018-01-31T09:33:29.450Z
149228,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149228,Chaetoceros laciniosus,"F.Schütt, 1895",accepted,NA,220,Species,149228,Chaetoceros laciniosus,"F.Schütt, 1895",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros laciniosus F.Schütt, 1895. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149228 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149228,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
160523,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160523,Chaetoceros lauderi,"Ralfs, 1864",unassessed,NA,220,Species,160523,Chaetoceros lauderi,"Ralfs, 1864",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros lauderi Ralfs, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160523 on 2023-06-09",urn:lsid:marinespecies.org:taxname:160523,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
156617,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156617,Chaetoceros lorenzianus,"Grunow, 1863",accepted,NA,220,Species,156617,Chaetoceros lorenzianus,"Grunow, 1863",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros lorenzianus Grunow, 1863. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156617 on 2023-06-09",urn:lsid:marinespecies.org:taxname:156617,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
178217,https://www.marinespecies.org/aphia.php?p=taxdetails&id=178217,Chaetoceros messanensis,"Castracane, 1875",unaccepted,NA,220,Species,418509,Chaetoceros messanense,"Castracane, 1875",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros messanensis Castracane, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=178217 on 2023-06-09",urn:lsid:marinespecies.org:taxname:178217,1,NA,NA,0,0,exact,2005-07-29T07:58:53.120Z
149238,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149238,Chaetoceros pelagicus,Cleve,accepted,NA,220,Species,149238,Chaetoceros pelagicus,Cleve,148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros pelagicus Cleve. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149238 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149238,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
